index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=51463623_hash=9a992195_2023.09.06-15.41,ACSIncome,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=51463623_hash=9a992195_2023.09.06-15.41.12,431.653,2.261,
ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=51463636_hash=9a992195_2023.09.06-15.54,ACSIncome,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=51463636_hash=9a992195_2023.09.06-15.54.09,84197.592,191.377,
ACSIncome_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=214737842_hash=87df9c79_2023.09.06-14.31,ACSIncome,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=214737842_hash=87df9c79_2023.09.06-14.31.22,435.616,14.9,
ACSIncome_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=362975997_hash=392cbdb2_2023.09.06-22.31,ACSIncome,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=362975997_hash=392cbdb2_2023.09.06-22.31.50,3429.872,63.406,
ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=794776292_hash=9a992195_2023.09.06-23.21,ACSIncome,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=794776292_hash=9a992195_2023.09.06-23.21.58,13575.855,25.873,
ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=983973630_hash=52a87db3_2023.09.07-02.07,ACSIncome,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=983973630_hash=52a87db3_2023.09.07-02.07.01,24400.385,71.085,21.19
ACSIncome_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=287436741_hash=171d6beb_2023.09.06-22.18,ACSIncome,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=287436741_hash=171d6beb_2023.09.06-22.18.29,220.208,0.687,
ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=403663090_hash=fb439521_2023.09.06-21.22,ACSIncome,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=403663090_hash=fb439521_2023.09.06-21.22.15,66437.917,132.295,3.35
ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=820719881_hash=49ef6938_2023.09.06-16.30,ACSIncome,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=820719881_hash=49ef6938_2023.09.06-16.30.42,1042.639,1.247,
ACSIncome_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=761081617_hash=719b98c4_2023.09.06-21.09,ACSIncome,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=761081617_hash=719b98c4_2023.09.06-21.09.39,1985.615,0.411,27.018
ACSIncome_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=514535020_hash=99966eb0_2023.09.07-00.14,ACSIncome,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=514535020_hash=99966eb0_2023.09.07-00.14.50,1350.323,0.587,
ACSIncome_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=711534707_hash=78096807_2023.09.06-18.28,ACSIncome,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=711534707_hash=78096807_2023.09.06-18.28.06,151.474,4.068,3.079
ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=748051379_hash=5b7d565c_2023.09.06-21.39,ACSIncome,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=748051379_hash=5b7d565c_2023.09.06-21.39.15,9874.861,72.109,24.056
ACSIncome_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=834819163_hash=f623f97d_2023.09.06-18.08,ACSIncome,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=834819163_hash=f623f97d_2023.09.06-18.08.30,309.037,74.319,
ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=523484759_hash=486fd14d_2023.09.06-18.43,ACSIncome,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=523484759_hash=486fd14d_2023.09.06-18.43.31,66.747,1.685,29.057
ACSIncome_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=913863119_hash=78096807_2023.09.07-16.48,ACSIncome,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=913863119_hash=78096807_2023.09.07-16.48.31,38.908,3.483,3.188
ACSIncome_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=46992745_hash=e63bcfb0_2023.09.07-15.47,ACSIncome,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=46992745_hash=e63bcfb0_2023.09.07-15.47.08,16027.348,133.937,
ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=748051369_hash=5b7d565c_2023.09.06-21.37,ACSIncome,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=748051369_hash=5b7d565c_2023.09.06-21.37.04,85.114,4.842,22.139
ACSIncome_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=828496410_hash=f623f97d_2023.09.07-01.01,ACSIncome,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=828496410_hash=f623f97d_2023.09.07-01.01.26,91.56,13.51,
ACSIncome_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=287436743_hash=171d6beb_2023.09.06-22.18,ACSIncome,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=287436743_hash=171d6beb_2023.09.06-22.18.30,14.226,0.691,
ACSIncome_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=90608727_hash=87df9c79_2023.09.06-22.10,ACSIncome,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=90608727_hash=87df9c79_2023.09.06-22.10.29,160.646,4.668,
ACSIncome_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=441509147_hash=719b98c4_2023.09.07-02.33,ACSIncome,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=441509147_hash=719b98c4_2023.09.07-02.33.15,35.641,0.413,26.969
ACSIncome_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=767453587_hash=f623f97d_2023.09.07-16.48,ACSIncome,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=767453587_hash=f623f97d_2023.09.07-16.48.19,476.977,265.368,
ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=51463646_hash=9a992195_2023.09.06-16.04,ACSIncome,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=51463646_hash=9a992195_2023.09.06-16.04.23,345.892,1.724,
ACSIncome_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=164417438_hash=4e217e38_2023.09.06-19.17,ACSIncome,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=164417438_hash=4e217e38_2023.09.06-19.17.27,1265.27,20.828,2.879
ACSIncome_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=711534719_hash=78096807_2023.09.06-18.32,ACSIncome,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=711534719_hash=78096807_2023.09.06-18.32.59,23559.975,232.785,3.129
ACSIncome_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=865236028_hash=1eaaca2f_2023.09.06-14.25,ACSIncome,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=865236028_hash=1eaaca2f_2023.09.06-14.25.36,482.366,9.327,
ACSIncome_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=711534725_hash=78096807_2023.09.06-18.36,ACSIncome,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=711534725_hash=78096807_2023.09.06-18.36.59,146.819,3.982,3.088
ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=748051412_hash=5b7d565c_2023.09.06-21.59,ACSIncome,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=748051412_hash=5b7d565c_2023.09.06-21.59.30,353.356,7.931,24.606
ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=398380773_hash=486fd14d_2023.09.07-01.27,ACSIncome,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=398380773_hash=486fd14d_2023.09.07-01.27.15,22486.241,836.03,23.038
ACSIncome_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=714136657_hash=01065c67_2023.09.06-17.13,ACSIncome,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=714136657_hash=01065c67_2023.09.06-17.13.19,6773.437,38.484,
ACSIncome_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=714136632_hash=01065c67_2023.09.06-17.05,ACSIncome,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=714136632_hash=01065c67_2023.09.06-17.05.03,120841.353,734.924,
ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=175689498_hash=52a87db3_2023.09.07-17.13,ACSIncome,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=175689498_hash=52a87db3_2023.09.07-17.13.01,2114.714,6.491,91.693
ACSIncome_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=612540691_hash=392cbdb2_2023.09.06-14.46,ACSIncome,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=612540691_hash=392cbdb2_2023.09.06-14.46.08,851.796,2.314,
ACSIncome_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=514535027_hash=99966eb0_2023.09.07-00.20,ACSIncome,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=514535027_hash=99966eb0_2023.09.07-00.20.06,752.044,0.606,
ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=820719860_hash=49ef6938_2023.09.06-16.17,ACSIncome,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=820719860_hash=49ef6938_2023.09.06-16.17.44,1060.216,1.392,
ACSIncome_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=612540702_hash=392cbdb2_2023.09.06-14.48,ACSIncome,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=612540702_hash=392cbdb2_2023.09.06-14.48.52,95139.856,223.394,
ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=26218912_hash=a34ed80b_2023.09.06-14.50,ACSIncome,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=26218912_hash=a34ed80b_2023.09.06-14.50.47,7696.628,72.29,
ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=523484776_hash=486fd14d_2023.09.06-18.52,ACSIncome,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=523484776_hash=486fd14d_2023.09.06-18.52.09,390.097,19.684,26.106
ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=26218923_hash=a34ed80b_2023.09.06-14.52,ACSIncome,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=26218923_hash=a34ed80b_2023.09.06-14.52.52,315.853,2.868,
ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=714529615_hash=5b7d565c_2023.09.07-02.59,ACSIncome,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=714529615_hash=5b7d565c_2023.09.07-02.59.54,1202.315,5.487,31.542
ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=523484804_hash=486fd14d_2023.09.06-19.12,ACSIncome,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=523484804_hash=486fd14d_2023.09.06-19.12.52,43.56,2.151,22.79
ACSIncome_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=401083655_hash=17d232de_2023.09.06-20.48,ACSIncome,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=401083655_hash=17d232de_2023.09.06-20.48.25,13.366,0.497,3.003
ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=26218913_hash=a34ed80b_2023.09.06-14.51,ACSIncome,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=26218913_hash=a34ed80b_2023.09.06-14.51.51,5573.444,69.958,
ACSIncome_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=327776679_hash=45f4eb92_2023.09.07-15.11,ACSIncome,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=327776679_hash=45f4eb92_2023.09.07-15.11.10,440.255,4.223,
ACSIncome_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=834819144_hash=f623f97d_2023.09.06-17.53,ACSIncome,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=834819144_hash=f623f97d_2023.09.06-17.53.23,919.312,2.058,
ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=748051392_hash=5b7d565c_2023.09.06-21.47,ACSIncome,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=748051392_hash=5b7d565c_2023.09.06-21.47.11,34920.046,78.84,20.317
ACSIncome_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=530055143_hash=45f4eb92_2023.09.06-14.41,ACSIncome,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=530055143_hash=45f4eb92_2023.09.06-14.41.23,109.52,5.151,
ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=51463627_hash=9a992195_2023.09.06-15.46,ACSIncome,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=51463627_hash=9a992195_2023.09.06-15.46.13,7128.144,16.774,
ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=640902660_hash=49ef6938_2023.09.07-16.02,ACSIncome,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=640902660_hash=49ef6938_2023.09.07-16.02.21,556.39,1.325,
ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=71965070_hash=52a87db3_2023.09.06-19.53,ACSIncome,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSIncome_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=71965070_hash=52a87db3_2023.09.06-19.53.54,910.107,3.941,21.388
